genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode
marimba orquesta,0.0526,0.687,165227.0,0.6629999999999999,2.11e-05,0.212,-7.044,0.0404,151.333,0.94,27.0,11,1
martial industrial,0.3732666666666667,0.3793333333333333,247551.33333333328,0.5473333333333333,0.3433333333333333,0.2266666666666667,-10.747333333333335,0.03463333333333333,108.16633333333333,0.409,37.333333333333336,4,0
mashup,0.06951700000000001,0.6261,237051.5,0.845375,0.17662009499999998,0.16672250000000002,-4.936275,0.0909925,99.736575,0.4842000000000001,51.725,6,1
math rock,0.30141973125,0.50546875,268300.125,0.5166999999999999,0.25117249999999997,0.159453125,-12.49628125,0.13941875,120.92946875,0.393765625,38.28125,7,1
mathcore,0.0017778666666666662,0.2975,158724.3333333333,0.9695,0.004968166666666667,0.23195,-3.958000000000001,0.22766666666666668,163.706,0.21916666666666665,42.83333333333333,9,0
mbalax,0.45026666666666665,0.48783333333333334,331115.3333333333,0.48266666666666663,0.14483049666666667,0.1753,-10.485833333333332,0.03138333333333333,143.35283333333334,0.5236666666666667,44.333333333333336,1,0
medieval,0.995,0.5329999999999999,136072.0,0.00444,0.7959999999999999,0.111,-29.472,0.0604,80.919,0.17600000000000002,0.0,8,1
medieval folk,0.4967934665032679,0.431516339869281,268704.49795751635,0.4196199346405229,0.17329165812091504,0.1599511846405229,-10.549551470588234,0.042296977124183004,103.38294812091505,0.27521397058823527,37.999183006535944,7,1
medieval rock,0.0290726,0.4671428571428572,292485.4285714286,0.7972857142857143,2.8662857142857147e-05,0.12141428571428572,-6.767285714285718,0.059099999999999986,130.82714285714286,0.5117142857142858,58.714285714285715,11,0
meditation,0.7188343202432488,0.2664276242011956,386309.12632446917,0.1854467484745413,0.6063153309111525,0.11743612399505252,-20.52425808338487,0.04427046072974644,95.50620458410637,0.14250083462172744,44.991455370026806,2,1
melancholia,0.47083750619745224,0.5009618420255024,247481.44035561674,0.45299427993038216,0.19320176057675562,0.164294703554075,-11.832506986081867,0.045897258147682043,119.78324095880383,0.41253500808456894,44.94490357868795,9,1
melbourne bounce,0.03767992592592592,0.7124999999999999,214412.24074074073,0.8118703703703702,0.06340270629629628,0.2652555555555555,-5.06138888888889,0.07816666666666668,120.8845925925926,0.5457962962962963,58.5,5,1
melbourne bounce international,0.05466268518518518,0.7302731481481481,217944.2962962963,0.7482175925925926,0.10519469930555554,0.2188740740740741,-6.561680555555556,0.09227777777777778,125.28675000000001,0.5660509259259261,49.375,5,1
melbourne indie,0.00149,0.443,312227.0,0.737,0.0032,0.121,-4.509,0.0293,115.277,0.746,57.0,0,1
mellow gold,0.33974750666287884,0.5554944435410184,241178.22880773453,0.5577716318848362,0.04613212378433124,0.19545225381408846,-10.723023249929653,0.05306762562162619,119.31481538187052,0.5819832305548953,38.33408453260621,9,1
melodic death metal,0.07498743674358974,0.397174358974359,246044.39615384612,0.9041935897435898,0.2759274771153846,0.22188884615384613,-5.074069230769231,0.08427589743589745,127.54786538461539,0.33745102564102564,46.73076923076923,3,1
melodic deathcore,0.03226755219780219,0.4480164835164836,232457.65384615384,0.9545714285714286,0.11550942879120878,0.17484505494505492,-3.525758241758242,0.16247087912087912,122.00470879120878,0.20923131868131867,44.31318681318681,7,1
melodic dubstep,0.11256424805194803,0.5238733766233767,230173.51785714284,0.7439756493506493,0.1854323016883117,0.1831987012987013,-5.052488636363638,0.0783431818181818,132.26635227272726,0.18468506493506498,51.47727272727273,2,1
melodic groove metal,0.0017707795454545456,0.36859090909090914,295572.2954545454,0.9452500000000001,0.019105407272727273,0.17299318181818185,-5.382977272727272,0.14359090909090913,141.90986363636364,0.24795000000000003,50.77272727272727,7,1
melodic hard rock,0.11538966363636366,0.4837727272727273,261481.56060606058,0.7377575757575758,0.046434133484848476,0.24280000000000007,-8.303151515151514,0.044545454545454534,124.47680303030302,0.32405454545454543,42.42424242424242,7,1
melodic hardcore,0.02884232330410104,0.4225933113464069,186663.73140783331,0.885635224525166,0.03947631870268516,0.2524773905374099,-5.902807758852454,0.08838260460488914,130.62122220918334,0.49406772924723513,43.38588540215081,4,1
melodic metal,0.10834192800000002,0.43850999999999996,275780.42000000004,0.8094000000000001,0.07908437990000002,0.23376199999999997,-6.39626,0.068539,136.0958,0.39563999999999994,46.46,10,1
melodic metalcore,0.058822496931625105,0.4206153593626328,233520.81915329408,0.8922098825057933,0.08892939597389014,0.22674588944513457,-5.073060887758111,0.1173435085311153,128.3394408411444,0.31497138329702323,46.03197897694376,7,1
melodic rap,0.1775283243710329,0.7328885804520191,201703.4165608056,0.6124689208657955,0.01917564639733691,0.15866137353766305,-7.3206037680487706,0.16095288981365796,125.5121168545552,0.47462709848376256,60.658977865705474,1,1
melodic thrash,0.0014002858459595958,0.3450609217171717,269047.7793560606,0.9512787247474748,0.08912875430555556,0.17744734848484844,-5.136715277777779,0.1163344696969697,146.93586174242424,0.3313582386363636,42.61647727272727,7,1
meme rap,0.258654374410336,0.7768398664198122,165242.1488162924,0.5904729994824016,0.051970140257883414,0.18292301803631147,-9.123446520146517,0.26220863083293516,122.58559513377924,0.5331323604475235,62.832825091575096,1,1
memphis americana,0.22821999999999998,0.602,205069.2,0.6141,0.00031541,0.09598999999999999,-9.21,0.03566,107.15370000000001,0.5175000000000001,37.3,11,1
memphis blues,0.6892947487119004,0.6024838276687192,200754.1875614942,0.4351028779575257,0.10116569486261733,0.151665387354132,-11.848993691581898,0.07142231201778959,118.99752136611323,0.674163167808284,19.40159378461236,2,1
memphis hip hop,0.083541563388146,0.7870088455623208,251544.16078756814,0.7370591119590238,0.0044523846958630115,0.18452910787420174,-5.8070120498036815,0.20915632242832963,129.70645561216472,0.5857953234084445,45.298720747328304,1,0
memphis soul,0.4300400023164279,0.5779762730409564,233336.52185494584,0.4489039796602804,0.11783752945399348,0.18802331395373675,-11.761556981324103,0.04739084429035022,124.12314828417709,0.6586532809579206,30.02409117850764,0,1
mento,0.9446,0.6860666666666667,149919.24444444446,0.5144833333333333,0.06105642166666667,0.22595555555555555,-8.791433333333332,0.13090333333333334,103.94743333333332,0.8751333333333333,11.64444444444444,5,1
merengue,0.4019779125752209,0.6985293859751713,258631.52288252578,0.713148209568564,0.01935380777482762,0.15064672448099647,-8.27226976135118,0.0846037639467812,133.97469610472547,0.8495846845240045,36.23819786535304,5,1
merengue tipico,0.29999921808960267,0.6326845590307129,269823.9965483235,0.7384364609749224,0.009479889938010707,0.11029619611158073,-7.477221963933503,0.11919840800225415,149.4121483516483,0.8624530853761623,34.80128205128205,9,1
merseybeat,0.41473085886379135,0.5350462050494171,166787.70783070376,0.5654752345425043,0.03765165216071798,0.1871231184646159,-9.75190848092171,0.05458456823151966,121.80513279353484,0.669231578949376,34.07084070828825,7,1
messianic praise,0.6565000000000001,0.32714285714285707,262748.5,0.2610857142857143,0.0002230871428571429,0.4479285714285714,-16.91057142857143,0.04045714285714286,127.48435714285712,0.29235714285714287,45.42857142857142,7,1
metal,0.04242286379277896,0.3823764362903648,270221.1770406886,0.8544781678121349,0.20060971909854022,0.2316456610937967,-7.497374168153075,0.08648540846870774,128.2182813153357,0.3656108698135366,41.38702146481103,9,1
metal guitar,0.08289721766666666,0.3923690476190476,272305.2466666667,0.7978278571428572,0.40035127784761904,0.21518428571428572,-9.364866666666668,0.0843531666666667,127.76212071428574,0.2979142857142857,38.78928571428571,6,1
metalcore,0.06475392368767655,0.42269471148938154,227134.60930537627,0.8812271347583802,0.05924287308775499,0.21214564426668717,-5.00160697645507,0.11401336225683303,129.57262908702296,0.3258733120208745,46.06439691783497,7,1
metropopolis,0.18584045618384673,0.5866702197526148,241362.03536223032,0.6833673185363457,0.09480733518009568,0.16661889446499603,-6.762344276475424,0.059729676450027344,125.39618104127531,0.4400651252078015,53.72526916348714,5,1
mexican classic rock,0.4206273481722599,0.5385005998227276,223757.08882725105,0.558969349440675,0.16587061463960964,0.17463269110275684,-11.300114558499907,0.050730924491105826,124.47772814658595,0.6806347423436638,33.93629653401798,7,1
mexican classical,0.9860526315789472,0.4562631578947369,177064.8947368421,0.06308315789473684,0.7697052631578947,0.12004210526315792,-27.25857894736842,0.051015789473684216,96.36968421052632,0.4387894736842105,1.3157894736842106,9,1
mexican electronic,0.038456285714285714,0.8832857142857142,267645.04761904763,0.6838571428571428,0.04038744523809525,0.16699523809523809,-11.441238095238091,0.11098095238095236,121.123,0.8115238095238094,40.142857142857146,7,0
mexican hip hop,0.11830789967936862,0.7748965973810906,258294.57972409087,0.6707908582300844,0.00845704440850554,0.16268970789573692,-5.880502919532593,0.14499320489201975,107.52346715201806,0.6575838490113028,51.66962218849804,8,1
mexican indie,0.26066066666666665,0.6537907407407407,245164.98518518519,0.6322842592592592,0.004799882777777777,0.2170712962962963,-8.012294444444445,0.04716833333333334,121.93122129629631,0.5459944444444446,60.928703703703704,9,1
mexican pop,0.3294828807519242,0.6448645395022822,234076.72543639486,0.6084101250450371,0.008897642618216569,0.18804200293616347,-7.738077387017753,0.057000455472357915,126.84926402906827,0.543248940260176,55.38774573181347,7,1
mexican pop punk,0.00885,0.568,313933.0,0.7340000000000001,1.29e-06,0.162,-4.1080000000000005,0.0279,99.993,0.642,62.0,10,1
mexican rock,0.1567731186703839,0.58925083785044,246789.6539608469,0.7278021309329524,0.036304133389952996,0.20269359322887326,-7.367966142949429,0.06439295366160883,133.66899150022988,0.6067581567371273,54.364776119886265,7,1
mexican rock-and-roll,0.6477864173032052,0.5205525459038844,171515.21729290072,0.4688166595841395,0.02134447310531052,0.18978099658130743,-10.577035132758953,0.042342747992328296,116.14656827729138,0.6415816243194192,36.82206826748568,7,1
mexican son,0.6744761904761907,0.3817142857142856,171286.33333333337,0.6253333333333336,0.6654314285714285,0.28645714285714285,-9.652047619047623,0.06621428571428567,112.04942857142856,0.8039047619047621,9.238095238095235,10,1
mexican traditional,0.6324428571428571,0.7242857142857142,161284.7857142857,0.4952857142857141,0.00018553571428571428,0.1514357142857143,-7.832857142857144,0.06935714285714288,142.94299999999996,0.9290000000000004,24.785714285714285,11,1
miami bass,0.03494275138839654,0.8129051478986965,245870.15829296148,0.6161812596006144,0.03227292383158062,0.18501172515656392,-12.547794038756937,0.16891027393753194,129.3918425617393,0.6227467367757691,38.84293591712947,7,1
miami hip hop,0.14465860242945075,0.7254057634923335,219859.55027648393,0.6756842090176267,0.007471890628498962,0.24384466998076906,-7.382131688261685,0.19659787915055038,122.42171695916136,0.522487285970228,52.97643524024929,1,1
miami indie,0.06111111111111111,0.39655555555555555,223970.22222222225,0.7198888888888889,0.004143333333333333,0.1474111111111111,-5.532000000000001,0.048677777777777785,83.878,0.6137777777777776,49.111111111111114,11,1
miami metal,0.003652120000000001,0.5398,212582.6,0.8654,0.04553440000000001,0.2244,-4.3214000000000015,0.05826,98.587,0.4572,53.6,10,0
michigan indie,0.46799999999999997,0.5269999999999999,297237.5,0.7794999999999999,0.02005695,0.13675,-9.392,0.1412,109.7695,0.585,35.5,2,1
microhouse,0.4204151270175439,0.5314302105263158,318263.13754385966,0.45868308771929817,0.6375866494736843,0.13977,-13.532454385964915,0.053306701754385975,115.51917368421054,0.2730649122807018,46.33298245614035,1,0
microtonal,0.8426666666666667,0.26083333333333336,1644773.333333333,0.37533333333333335,0.8073333333333333,0.13866666666666666,-14.736000000000002,0.04516666666666667,130.81766666666667,0.08133333333333333,25.33333333333333,7,1
middle earth,0.8687518123410979,0.22156584553013134,173864.7482993197,0.09387121830550404,0.2792231239983166,0.11159587198515769,-25.26101123479695,0.03603391912320484,90.63959279873568,0.2146680830412974,50.10816498316498,7,0
middle eastern traditional,0.9885833333333331,0.27429166666666666,299907.5,0.55575,0.6118541666666666,0.4472916666666666,-9.444999999999999,0.062141666666666664,84.36704166666667,0.3988333333333334,0.0,2,1
midwest americana,0.27735655,0.43895000000000006,242835.55,0.5793499999999999,0.002605263000000001,0.21629999999999994,-6.8473999999999995,0.04723000000000001,114.09200000000001,0.4482000000000001,47.35,3,1
midwest emo,0.06538172204861112,0.45566753472222216,205073.57552083334,0.741876736111111,0.07511779052083334,0.1874634548611111,-7.064144097222222,0.0709829861111111,131.3262421875,0.4980282986111112,45.77777777777778,1,1
military cadence,0.7979230769230767,0.5403076923076924,152108.76923076922,0.3031769230769231,0.008796741538461538,0.2258230769230769,-11.566307692307696,0.039430769230769235,112.3292307692308,0.5546153846153844,19.30769230769231,0,1
military rap,0.24883111111111111,0.7131907407407408,189129.1851851852,0.5570092592592593,0.29633386866666667,0.2482388888888889,-9.616038888888887,0.13333074074074072,130.47286851851854,0.5191648148148148,56.487037037037034,9,1
milwaukee indie,0.46089733333333327,0.6933333333333334,211696.66666666666,0.5446666666666666,0.11743266666666667,0.12283333333333334,-9.399,0.03718333333333334,97.207,0.3595,53.0,8,1
mindfulness,0.6024166666666667,0.22359166666666663,121538.75,0.8270103166666666,0.9129166666666666,0.82725,-21.702749999999998,0.0469,73.66933333333334,0.004885833333333334,62.333333333333336,1,0
minecraft,0.3450327619047618,0.5844571428571428,199394.7476190476,0.5333477619047619,0.3021759333333335,0.12181904761904763,-12.041090476190483,0.10189666666666666,116.55981428571427,0.37162523809523806,56.14285714285713,11,1
minimal tech house,0.3405168333333333,0.6480444444444444,287486.60000000003,0.5919222222222222,0.39131333333333335,0.29521111111111115,-10.272377777777777,0.06037888888888889,123.82277777777777,0.4781822222222223,48.333333333333336,6,1
minimal techno,0.40634592499999994,0.6259277777777777,336747.98333333334,0.43664722222222235,0.7873200000000001,0.14625694444444445,-13.707427777777779,0.05144472222222222,120.4130277777778,0.2575997222222222,44.5,7,1
minimal wave,0.03259137575757576,0.6352121212121211,280981.42424242425,0.7178181818181817,0.4010700787878788,0.3109363636363636,-9.428060606060606,0.06324242424242423,130.1249393939394,0.4249151515151515,31.818181818181817,6,0
minimalism,0.8592004208232485,0.32330346007618094,429312.05932557717,0.18783587929833623,0.6234225355034249,0.11579663600364828,-23.12853140174103,0.047724604390147425,99.74819902539979,0.22831552558974727,38.35073815347446,7,1
minneapolis indie,0.253643487654321,0.6071404320987654,242136.80864197534,0.6424891975308642,0.15828469194444444,0.169758487654321,-8.065118827160493,0.08251990740740742,129.09076388888886,0.5478929012345679,29.532407407407405,9,1
minneapolis punk,0.00072259,0.33316666666666667,178991.16666666666,0.9325000000000001,0.144944105,0.2875,-5.357,0.1439,155.08133333333333,0.45983333333333337,40.166666666666664,11,1
minneapolis sound,0.19215224693356672,0.7131749735931171,328093.3028772618,0.5779710918767177,0.09310277124521747,0.17423262410250573,-11.123323867355301,0.05436978320444989,119.80900011023847,0.671604315815655,38.57240748422035,11,1
minnesota hip hop,0.19227123048123373,0.7210359996283909,218941.56472965438,0.6704709959123002,0.0020507518921404687,0.17895276012634706,-6.036933547008547,0.2036092781493868,113.87713005388332,0.5736860182088444,49.9767094017094,8,1
mississippi indie,0.3457333333333333,0.608,240846.33333333334,0.5553333333333333,0.0030518000000000003,0.13933333333333334,-9.090666666666666,0.09100000000000001,114.63199999999999,0.3316666666666667,48.0,11,1
mizrahi,0.2627333333333333,0.24423809523809523,240830.7619047619,0.5493142857142858,0.17645238095238092,0.09500000000000001,-11.319285714285718,0.04305714285714285,89.27757142857143,0.46046190476190474,37.142857142857146,0,0
mluvene slovo,0.674,0.493,202560.0,0.588,3.78e-06,0.128,-5.8210000000000015,0.0574,147.049,0.731,0.0,5,0
mod revival,0.08586001333333333,0.4399861111111111,198783.69444444444,0.7549583333333334,0.01582373611111111,0.2617527777777778,-8.166041666666665,0.05839027777777779,149.72784722222224,0.6351527777777778,38.388888888888886,4,1
modern alternative rock,0.11205762138059369,0.5555498444201847,231443.77871360435,0.7478957872820928,0.06215754115193683,0.18746143409765043,-5.94581133306209,0.06758259519272913,122.64280213556395,0.4869619471177105,55.21217374250201,2,1
modern big band,0.33845000000000003,0.468,500647.0,0.6405,0.1302995,0.2595,-9.365,0.09115000000000001,123.6515,0.62,37.5,8,1
modern blues,0.3302547258621895,0.5437233926262232,303081.38854464435,0.5759209189399415,0.0915649162932393,0.21995100890492797,-9.5504593533765,0.04805898283647218,119.62568568346876,0.5651301112091482,41.70296711696787,9,1
modern blues rock,0.18035263895670137,0.5069841378523795,265694.39517248323,0.693451343101343,0.07799877905166312,0.22272867533443352,-6.706245041795812,0.06323355760844772,118.1968047554643,0.5139304603577132,48.885822431536724,7,1
modern bollywood,0.49876409091874324,0.6348942704224994,281345.77857774973,0.5286310526787483,0.07067462875085324,0.17409726124069863,-9.727938359113962,0.08790302071440242,106.78113578808829,0.6304593396464695,35.35999680821208,7,1
modern country rock,0.21235740450256782,0.5738332160845265,223744.53810809786,0.6982849692922568,0.02973793671838703,0.19046321373134842,-6.267547053617098,0.06394835836174823,122.69493531189703,0.5414662391727837,52.222109188658855,7,1
modern dream pop,0.34190905263157895,0.5287528822055139,253464.7081453634,0.6274399373433583,0.36402067486215545,0.137918709273183,-8.425554260651632,0.03580694235588972,122.63258583959896,0.48355483709273184,50.046491228070174,2,1
modern folk rock,0.3827058708229066,0.5705176970603393,270528.28862579894,0.5731510438972591,0.08218557724273869,0.16515159541374191,-8.614584198203042,0.05038548972807179,122.21211554370836,0.5263351323711578,49.92062585822796,0,1
modern free jazz,0.961,0.308,157889.0,0.308,0.8240000000000001,0.187,-12.95,0.0395,116.145,0.355,0.0,2,1
modern funk,0.2374900156933368,0.677756631077952,298974.55576279905,0.657199298945202,0.35974160795748644,0.16089567983020323,-8.908387522510933,0.06439870529971702,114.73607586184718,0.6803923205556986,43.325122202212505,0,1
modern hard rock,0.07065348166666667,0.5277440476190476,231131.69761904763,0.7359702380952379,0.011674791238095237,0.20853321428571436,-6.857780952380951,0.05392386904761904,112.45319821428568,0.4930267857142857,46.3125,11,1
modern jangle pop,0.354,0.794,179658.0,0.476,0.00307,0.332,-4.337,0.0558,129.827,0.471,60.0,2,0
modern jazz piano,0.6880659340659341,0.47909890109890113,367197.5494505494,0.18544835164835163,0.6414025435164835,0.17064505494505494,-21.136439560439563,0.07994615384615386,90.95623076923076,0.20552087912087913,49.0,3,1
modern jazz trio,0.7181388888888889,0.4825555555555556,349993.69444444444,0.32128055555555557,0.8393888888888889,0.14798888888888886,-16.223777777777773,0.049152777777777774,120.99527777777776,0.3131833333333333,45.333333333333336,0,1
modern old-time,0.6346133333333333,0.5985,232196.36666666664,0.6581333333333332,2.8862666666666664e-05,0.28994000000000003,-7.582566666666667,0.07662999999999999,115.94823333333332,0.8054333333333334,46.7,4,1
modern performance,0.8336,0.3209,402460.0,0.1984100000000001,0.6076417599999999,0.13488999999999998,-21.334,0.040760000000000005,118.83700000000002,0.21369000000000002,30.7,10,1
modern power pop,0.09398951608695653,0.4827136891490152,191656.21025641027,0.7791460179765886,0.1662862284211724,0.24656960795243404,-6.151222093320326,0.044586593970642886,125.30093985507246,0.5234253400222965,45.861041434411,9,1
modern psychedelic folk,0.0555,0.7979999999999999,386360.0,0.748,0.105,0.0615,-12.163,0.036000000000000004,122.429,0.8959999999999999,55.0,11,0
modern reggae,0.21285410305974217,0.7046632834364353,250015.70256964825,0.59028182208005,0.013271095026949122,0.1715532546448724,-7.695807875854769,0.20256424252791638,120.11941464555366,0.6997151868770008,46.93323602490906,7,1
modern rock,0.14346197658122303,0.5375223588981007,234262.52126130086,0.7228918244857885,0.07151957563451616,0.19032329308466658,-6.476126609698098,0.06407961001801026,125.07866685813376,0.4830507103784172,52.912149048981995,7,1
modern salsa,0.3995103594771243,0.652390522875817,292198.92238562094,0.6801369825708061,2.8894426742919398e-05,0.15937596677559915,-7.587049836601309,0.054271949891067546,110.90812173202615,0.811828894335512,47.53159041394335,5,1
modern samba,0.5345,0.71025,193943.25,0.43125,1.1479999999999999e-05,0.09655,-12.291,0.0605,130.53375,0.80775,36.25,7,1
modern ska punk,0.10004518069113426,0.5427963704945846,198176.52325036074,0.8230741855366857,0.04917837729338915,0.22647925885622314,-5.693368002434075,0.08657077575202576,127.13037565886495,0.6889207286760859,41.3403909582481,0,1
modern southern rock,0.11082546882122507,0.5509397079772079,261569.2670405983,0.7133863960113959,0.04330687107193732,0.18454444266381767,-6.522395655270656,0.05279429131054131,117.96825635683761,0.5656521367521369,45.295441595441595,11,1
modern string quartet,0.30132444444444445,0.36199999999999993,278757.037037037,0.629511111111111,0.26082222222222223,0.1741851851851852,-8.18962962962963,0.04692962962962963,147.03203703703704,0.22242222222222222,42.2962962962963,0,1
modern swing,0.7010000000000001,0.6120000000000001,186553.75,0.54175,0.42110875,0.376175,-11.97425,0.061175000000000014,117.96900000000002,0.746,2.0,6,1
modern uplift,0.04669090909090909,0.5152727272727273,202718.9090909091,0.8602727272727274,0.0,0.14976363636363635,-3.2061818181818182,0.05884545454545453,148.76063636363637,0.5992727272727274,58.0,10,1
modular synth,0.7650000000000001,0.268,1093822.3333333333,0.23199999999999998,0.9016666666666667,0.42333333333333334,-20.486666666666668,0.039766666666666665,124.51666666666665,0.035866666666666665,27.666666666666668,5,1
moldovan pop,0.11354666666666668,0.784,229388.4,0.8800666666666667,0.006746666666666667,0.07299333333333334,-4.528733333333333,0.039000000000000014,128.85486666666665,0.5771333333333333,51.4,0,1
mollywood,0.8236249999999999,0.617625,244124.875,0.239925,0.000779325,0.1545625,-11.947750000000001,0.336175,102.79575,0.567,11.625,5,1
monastic,0.8998885154061623,0.2555902427637721,172594.04421101772,0.19062419234360406,0.27433966011204486,0.16251041549953313,-21.827292997198885,0.053175588235294106,102.66941265172736,0.1513535107376284,32.86232492997198,9,1
mongolian pop,0.172,0.565,244349.0,0.968,0.0,0.284,-1.965,0.235,170.02599999999995,0.682,52.0,10,0
monterrey indie,0.206,0.506,228581.0,0.614,0.0205,0.0889,-4.628,0.0312,99.783,0.371,6.0,5,0
montreal indie,0.2960162962962963,0.7178703703703704,227201.68518518517,0.5495000000000001,0.03309521851851852,0.25262962962962965,-8.485203703703704,0.12994444444444442,93.48916666666668,0.45842222222222223,56.59259259259259,7,1
moog,0.683078009018759,0.46651552128427126,189997.0852949134,0.4013443722943723,0.5250613835786436,0.14134762355699856,-16.45599303300866,0.06725203598484848,123.22005043740982,0.5461035128066378,23.540516774891774,1,1
moombahton,0.0643904942839899,0.6740517708885357,235146.00163251482,0.8161712697992112,0.16718979825540245,0.22313744450332684,-4.522116369310486,0.08207655155155157,122.92413951893072,0.5345681463816758,56.25529352882294,7,1
moravian folk,0.914,0.365,159552.0,0.247,0.00593,0.56,-10.872,0.0444,178.493,0.657,0.0,10,1
morna,0.77875,0.6177500000000001,270966.75,0.4550000000000001,0.00023080000000000005,0.146575,-11.742,0.035875000000000004,108.6985,0.607,53.5,4,1
moroccan pop,0.0789,0.6559999999999999,215781.0,0.7290000000000001,0.0,0.133,-4.223,0.0765,95.974,0.438,63.0,5,0
motivation,0.67599609375,0.6396406249999999,329012.71875,0.28573046874999997,6.3826171875e-06,0.20415781249999998,-19.1575,0.8331093749999996,95.14323828124998,0.5731070312500001,20.25,6,1
motown,0.40069189752927126,0.5960802857097864,232237.10974953853,0.5429184993081805,0.03920497631989528,0.1878073527377094,-10.371869577414856,0.05685301045952997,116.9031978740563,0.6680842393935641,35.53918371952764,0,1
mountain dulcimer,0.9402165865384615,0.4038894230769231,186543.0262019231,0.09149438461538463,0.0005969958100961539,0.23948336538461537,-21.11458293269231,0.05450329326923077,107.71214110576922,0.33808990384615395,9.2625,7,1
movie tunes,0.7013625215046587,0.48351617586429163,178027.56415381955,0.3655914032236349,0.0647416768085443,0.20904042118445415,-13.484935455080798,0.09680765976960087,111.2890343500766,0.4646652470120767,42.72517136193372,0,1
mpb,0.5049789436757545,0.5725175314889103,212623.62050426143,0.5209650404281195,0.06122260758071116,0.18904755074688182,-11.127513194166324,0.06134624737487556,118.03272172549964,0.63079935192776,40.90558142530826,9,1
music box,0.4833333333333333,0.7546666666666667,116951.33333333331,0.6389999999999999,0.0002229333333333333,0.09986666666666666,-9.252333333333333,0.07869999999999999,107.36166666666668,0.5079999999999999,51.33333333333334,4,1
music hall,0.9433376623376624,0.6854545454545453,213475.5090909091,0.36913714285714283,0.20398590935064936,0.298412987012987,-14.03477662337662,0.22281142857142858,113.7710181818182,0.7780545454545456,10.148051948051947,0,1
musica afroperuana,0.59,0.691,301427.0,0.805,0.0,0.0975,-6.81,0.0947,142.503,0.866,65.0,2,0
musica antigua,0.995,0.5209999999999999,157492.5,0.12522,0.879,0.1265,-24.856,0.07245,98.515,0.5015000000000001,0.0,4,1
musica aragonesa,0.13715071999999995,0.5022399999999998,265874.72,0.8332799999999999,0.025882526,0.18798399999999987,-5.281320000000001,0.045292000000000006,136.79572000000007,0.5123199999999998,48.2,11,0
musica ayacuchana,0.6809999999999999,0.589,270380.0,0.7795000000000001,5.570000000000001e-05,0.135,-5.186,0.0375,125.593,0.733,45.5,7,1
musica canaria,0.4911666666666667,0.7851666666666667,187229.16666666666,0.6255000000000001,0.0021666666666666666,0.07566666666666666,-5.258666666666667,0.10598333333333333,107.36216666666667,0.6756666666666667,75.33333333333333,6,1
musica de fondo,0.99,0.156,202796.0,0.11,0.991,0.104,-24.097,0.0412,68.262,0.0382,53.0,0,1
musica infantil,0.258,0.7075,265086.5,0.7665000000000001,0.0005557750000000001,0.2297,-12.2205,0.1035,138.4395,0.808,41.5,1,1
musica infantil catala,0.0063,0.605,124133.0,0.826,0.8809999999999999,0.0614,-6.8370000000000015,0.0427,144.07,0.568,42.0,8,1
musica jibara,0.7448333333333333,0.6101666666666667,164644.33333333337,0.4721666666666666,7.3e-05,0.1365833333333333,-7.8965,0.04276666666666667,125.796,0.8174999999999999,9.833333333333334,7,0
musica llanera,0.6660183823529413,0.6204191176470588,226242.8455882353,0.430639705882353,0.008429657132352941,0.10762389705882353,-11.14979044117647,0.05823014705882354,123.10009191176471,0.6725955882352942,36.408088235294116,7,1
musica nativista,0.9602,0.6442000000000001,162554.4,0.4242,0.9138,0.1648,-13.1112,0.04138,85.59880000000003,0.8036,4.0,8,1
musica para ninos,0.4296666666666667,0.4403333333333333,110927.0,0.2780067,0.26966666666666667,0.15936666666666668,-12.446,0.06033333333333334,80.23,0.5476666666666666,38.666666666666664,5,1
musica piemonteisa,0.968,0.4520000000000001,200673.0,0.4015,0.01405,0.20970000000000005,-11.518,0.1413,157.21749999999997,0.7484999999999999,2.0,8,1
musica popular paraense,0.5945,0.54055,200417.21666666667,0.5021333333333334,0.0012393096666666668,0.23350666666666667,-9.363266666666666,0.06607333333333333,131.21304999999998,0.4648666666666667,43.333333333333336,6,1
musica potosina,0.2520809523809524,0.7146904761904761,221767.85714285716,0.6905238095238095,0.0018519569047619042,0.12305476190476192,-5.447261904761905,0.045116666666666666,99.59735714285713,0.7758571428571428,43.57142857142857,7,1
musica prehispanica,0.9738333333333333,0.5855,127637.66666666667,0.36133333333333334,0.35856666666666664,0.36216666666666675,-19.286999999999995,0.3189666666666667,119.1571666666667,0.8008333333333333,2.3333333333333335,7,1
musica sarda,0.8663333333333333,0.5870000000000001,182733.33333333328,0.31666666666666665,0.0002313566666666667,0.0937,-13.747666666666667,0.2909333333333333,130.27233333333336,0.8279999999999998,44.33333333333334,7,0
musical advocacy,0.1765,0.5635,324933.0,0.5445,1.665e-05,0.08685,-11.095500000000001,0.0399,93.996,0.3205,58.5,4,1
musikkorps,0.8610000000000001,0.6431666666666666,176424.5,0.6155,3.5600000000000005e-05,0.24666666666666665,-7.345999999999999,0.0402,115.92366666666666,0.5901666666666665,27.333333333333336,3,1
musique concrete,0.694,0.4803333333333333,318986.6666666667,0.285,0.0283434,0.4623333333333333,-15.927666666666667,0.09186666666666667,102.6173333333333,0.33266666666666667,10.666666666666666,0,1
